ROLL_DMP,ROLL_ACC,ROLL_RATE_DMP,ROLL_RATE_GYRO
-3.1284,-5.4042,-19.2683,-24.6341
-3.4196,-2.8717,-30.0610,-35.4268
-3.7908,-3.1725,-40.8537,-46.2195
-4.1237,2.3954,-32.1341,-37.5000
-4.2157,0.6309,-4.6341,-10.0610
-3.9689,-1.6972,27.4390,22.0732
-3.7074,-1.9544,21.4024,16.0366
-3.5542,-3.9378,13.0488,7.6829
-5.1402,-69.1197,-321.5854,-326.9512
-5.4345,-66.7487,400.4878,395.1829
-3.5509,14.7261,91.4024,86.0976
-5.0749,0.2462,-208.9634,-214.3902
-5.1960,3.2984,67.1341,61.7683
-4.5826,-8.8503,12.2561,6.8902
-4.9274,-2.6094,-17.0122,-22.3780
-4.6653,1.6395,23.2317,17.9268
-4.5874,-9.3274,4.5732,-0.7317
-4.5621,-4.9268,5.2439,-0.1220
-4.5313,-4.7821,2.8659,-2.5000
-4.5237,-6.4867,2.0122,-3.2927
-4.5579,-5.6995,-5.2439,-10.6098
-4.6951,-5.1110,-12.9268,-18.2927
-4.7262,-2.5528,-0.9756,-6.4024
-4.6890,-2.5955,2.1341,-3.2317
-4.6529,-1.8509,0.4268,-4.9390
-4.6131,-2.8708,3.4146,-1.9512
-4.5211,-3.1009,8.1098,2.7439
-4.4302,-4.3285,7.5610,2.1951
-4.3617,-4.3014,6.1585,0.7927
-4.3028,-4.1840,6.2195,0.8537
-4.2347,-3.3376,6.0366,0.6707
-4.1304,-3.8476,11.6463,6.2805
-4.0000,-3.1628,9.4512,4.0854
-4.0532,-3.7408,-7.6220,-13.0488
-4.0942,-2.3888,-4.8780,-10.3049
-4.0897,-3.7402,0.5488,-4.8171
-4.0985,-3.6128,-2.8659,-8.2927
-4.1549,-3.1036,-7.0732,-12.5000
-4.2061,-2.2994,-6.0366,-11.4634
-4.2305,-1.8587,-3.4146,-8.8415
-4.1829,-1.4198,5.1220,-0.2439
-4.0693,-3.1046,10.1829,4.8780
-3.9349,-2.9950,12.5610,7.2561
-3.8420,-3.2545,7.3780,2.0732
-3.7856,-3.0571,4.4512,-0.8537
-3.7590,-3.2397,0.8537,-4.4512
-3.7704,-2.9988,-3.1707,-8.5366
-3.8337,-2.7735,-7.4390,-12.8049
-3.8811,-2.3547,-5.7927,-11.1585
-3.9682,-3.1146,-10.6098,-15.9756
-4.0389,-3.3024,-6.8293,-12.1951
-4.1055,-3.9821,-7.2561,-12.6220
-4.1775,-4.2177,-7.6829,-13.0488
-4.3000,-4.6951,-13.4146,-18.7805
-4.4260,-3.9634,-11.1585,-16.5244
-4.5090,-0.7103,-10.1220,-15.4878
-4.6177,-1.6906,-13.5976,-18.9634
-4.6171,-3.8331,3.2317,-2.1341
-4.5105,-4.6643,10.9146,5.5488
-4.4353,-4.8158,5.3049,-0.0610
-4.4055,-1.4833,2.2561,-3.1098
-7.0980,-101.4585,-556.2805,-561.6463
-3.2789,-48.0866,530.1829,524.8171
-1.8933,35.5257,-37.5000,-42.8659
-4.1489,-4.7568,-237.0122,-242.4390
-4.0227,4.1890,97.1341,91.7683
-3.9179,-14.2662,-52.4390,-57.8049
-4.5728,0.4983,-28.6585,-34.0244
-4.3543,0.0237,10.6098,5.2439
-4.3595,-8.6933,6.9512,1.5854
-4.1305,1.4507,22.3780,17.0122
-4.0325,-2.3400,3.3537,-1.9512
-3.9148,-4.2215,12.2561,6.9512
-3.8693,-3.7746,1.2805,-4.0854
-3.9540,-4.6086,-10.9146,-16.3415
-4.1379,-2.6944,-20.6098,-26.0366
-4.3285,-2.4581,-18.7805,-24.1463
-4.4178,-3.1446,-7.8659,-13.2317
-4.4626,-5.3254,-4.6951,-10.1220
-4.5086,-4.7546,-3.6585,-9.0854
-4.5458,-5.1539,-3.5366,-8.9634
-4.5718,-3.7027,-2.3171,-7.6829
-4.5190,-2.6639,6.5244,1.2195
-4.4087,-2.8882,9.9390,4.5732
-4.2964,-3.8662,9.6951,4.3293
-4.2513,-3.5361,1.0366,-4.3293
-4.2562,-3.8453,-0.3659,-5.7927
-4.2739,-3.4541,-4.4512,-9.8780
-4.3569,-3.4019,-10.3659,-15.7927
-4.4358,-2.5829,-8.3537,-13.7805
-4.4795,-4.2492,-4.2683,-9.6341
-4.5176,-2.3986,-5.2439,-10.6098
-4.5491,-3.3552,-3.9024,-9.2683
-4.5536,-3.4742,-0.7927,-6.2195
-4.5528,-4.1821,-0.7317,-6.1585
-4.5644,-3.5463,-1.8902,-7.2561
-4.6199,-3.4183,-8.6585,-14.0244
-4.7131,-2.3593,-10.3049,-15.6707
-4.7346,-2.8906,-1.4024,-6.7683
-4.6995,-3.7204,2.0122,-3.2927
-4.6847,-4.7987,0.9146,-4.3902
-4.6591,-5.9751,3.2927,-2.0122
-4.6563,-5.2020,-0.1829,-5.5488
-4.7175,-5.6537,-6.6463,-12.0122
-4.8202,-4.2268,-12.4390,-17.8049
-4.9321,-6.1343,-10.6707,-16.0366
-5.0188,-6.4900,-7.8659,-13.2317
-5.2451,-1.5896,-31.2805,-36.6463
-5.5520,-0.6377,-31.1585,-36.5854
-5.6679,-1.4146,-10.0000,-15.4268
-5.6266,-3.4981,3.7195,-1.6463
-5.5033,-6.2948,13.0488,7.6829
-5.4022,-6.3996,8.2317,2.8659
-5.6229,107.7906,-45.9146,-51.2805
-11.7509,-108.0403,-63.8415,-69.2073
-8.6412,-152.7223,393.5976,388.2927
-6.9373,36.4910,21.2805,15.9146
-6.9787,-22.3523,22.8659,17.5000
-5.7928,-3.9546,115.2439,109.8780
-5.6981,-8.1407,-10.3049,-15.7317
-5.4508,2.6146,40.0610,34.7561
-5.1798,-9.2608,12.2561,6.9512
-5.1100,-6.2655,13.1098,7.7439
-5.0221,-1.9483,3.5366,-1.8293
-4.9770,-5.8542,5.4268,0.0610
-4.8686,-6.5115,10.6098,5.3049
-4.8834,-5.8867,-2.5000,-7.8659
-4.8653,-5.1592,4.9390,-0.3659
-4.8206,-3.6521,2.1341,-3.2317
-4.7880,-2.4357,2.1341,-3.2317
-4.7236,-2.1534,3.9634,-1.4024
-4.6736,-3.1082,2.8049,-2.5610
-4.6139,-3.8526,5.0000,-0.3659
-4.5337,-3.6653,7.0732,1.7073
-4.4335,-4.0732,9.6341,4.2683
-4.3353,-2.8769,8.0488,2.6829
-4.2234,-3.2428,11.4024,6.0366
-4.0871,-3.6491,12.3171,6.9512
-3.9444,-3.3861,13.9634,8.5976
-3.8443,-3.1502,7.1341,1.7683
-3.7779,-1.6286,5.6098,0.2439
-3.6991,-1.0747,8.0488,2.6829
-3.5622,-1.6940,13.1098,7.7439
-3.3609,-1.7959,19.6341,14.2683
-3.1749,-2.5065,17.3171,11.9512
-2.9727,-3.9512,21.4634,16.0976
-2.7574,-6.5482,22.8049,17.4390
-2.6753,-7.2084,6.5854,1.2195
-2.8011,-4.5987,-14.8780,-20.3049
-3.0820,-1.8998,-30.7317,-36.1585
-3.3790,1.1062,-30.5488,-35.9756
-3.5416,1.8509,-15.1220,-20.5488
-3.5647,-0.6015,-3.5366,-8.9634
-3.5244,-1.4639,2.5610,-2.8049
-3.4801,-2.9391,3.1098,-2.2561
-3.4808,-1.4875,-2.3171,-7.7439
-3.5742,-0.6268,-13.3537,-18.7805
-3.6440,-1.1264,-6.2195,-11.6463
-3.6381,-1.9542,-0.0610,-5.4878
-3.6777,-2.5855,-6.8902,-12.3171
-3.8045,-4.7077,-13.9634,-19.3902
-3.9251,-4.5466,-10.5488,-15.9756
-4.0555,-3.9540,-12.8049,-18.1707
-4.1811,-3.1174,-11.7683,-17.1341
-4.2245,-2.1757,-3.4756,-8.8415
-4.2414,-3.8159,-3.1707,-8.5976
-4.2404,-4.6254,0.9146,-4.4512
-4.2480,-5.0856,-1.4024,-6.8293
-4.2711,-4.0212,-2.0732,-7.5000
-4.2499,-4.0579,3.0488,-2.3171
-4.1985,-2.5459,4.6341,-0.7317
-4.1505,-1.4925,2.3780,-2.9878
-4.0365,-4.5400,13.4146,8.0488
-3.8662,-5.2297,18.1707,12.8049
-3.7253,-3.1635,12.3780,7.0122
-3.6673,-2.6675,4.1463,-1.2195
-3.6161,-1.4200,3.6585,-1.7073
-3.5930,-0.3249,-1.1585,-6.5244
-3.0407,-112.9597,116.3415,110.9756
1.0499,-2.2655,425.0610,419.7561
2.0172,2.4648,-44.7561,-50.1829
0.3678,1.8423,-166.1585,-171.5854
0.3450,9.4211,55.1829,49.8780
0.3985,-5.7092,-34.1463,-39.5122
0.1041,3.1300,-5.4268,-10.8537
0.2134,4.5496,-2.3780,-7.8049
0.1201,-1.2512,-3.7805,-9.2073
0.1950,2.5202,4.6951,-0.6098
0.1400,-0.4458,-6.8902,-12.2561
-0.0940,-0.6404,-28.2317,-33.6585
-0.5279,-1.6247,-46.4024,-51.8293
-1.1606,-2.3031,-65.3659,-70.7927
-1.8748,-1.3895,-70.3659,-75.7927
-2.4923,-0.6908,-58.4756,-63.8415
-2.9022,-0.4228,-36.7073,-42.0732
-3.1537,-0.6153,-24.3293,-29.6951
-3.2777,-2.8858,-10.2439,-15.6098
-3.2925,-2.3544,-0.0610,-5.3659
-3.3135,-2.8549,-2.6829,-8.0488
-3.4232,-3.8477,-15.0000,-20.4268
-3.6398,-2.3469,-21.5854,-27.0122
-3.8498,-1.0984,-21.8902,-27.3171
-4.0478,-1.0530,-21.6463,-27.0732
-4.1933,-1.0575,-13.2927,-18.7195
-4.1670,-3.3595,5.7927,0.4268
-3.9963,-5.6859,18.9024,13.5366
-3.9029,-4.8141,7.2561,1.8902
-3.8969,-3.5759,0.4268,-4.9390
-3.8980,-2.9207,-0.4878,-5.9146
-3.9761,-3.6642,-9.8780,-15.3049
-4.0301,0.0587,-3.7805,-9.2073
-4.1331,-3.0336,-13.0488,-18.4756
-4.2623,-1.1891,-14.6951,-20.0610
-4.3544,-2.9057,-8.5366,-13.9634
-4.3132,-3.5952,6.4024,1.0366
-4.2803,-5.3170,-0.1220,-5.4878
-4.3167,-3.8840,-3.5366,-8.9024
-4.3392,-4.1740,-2.3171,-7.6829
-4.5019,-6.4789,-21.4634,-26.8293
-4.8046,-5.6441,-29.4512,-34.8171
-5.1757,-5.9377,-37.6220,-42.9878
-5.6062,-5.5078,-40.9146,-46.2805
-5.8729,-5.0508,-19.9390,-25.3049
-5.9452,-6.3867,-2.9878,-8.3537
-6.0030,-8.8412,-3.1707,-8.5366
-6.0314,-6.3750,-0.7317,-6.0976
-6.1545,-5.3590,-14.6341,-20.0000
-6.4050,-0.5920,-29.2073,-34.5732
-6.7164,-0.2422,-34.6341,-40.0610
-6.9435,2.3006,-22.7439,-28.1707
-6.9577,2.7721,-2.9268,-8.3537
-9.9898,-90.7273,-671.6463,-677.0122
-8.6242,-23.9614,304.0244,298.6585
-7.2575,18.1955,49.3902,44.0854
-7.9979,-14.5235,-81.4024,-86.8293
-7.9784,-2.4898,20.0000,14.6341
-8.4749,-9.1944,-73.5976,-78.9634
-8.7369,2.5551,-7.8049,-13.1707
-8.6801,-3.9364,-2.2561,-7.6829
-8.4501,-3.8839,30.0000,24.6341
-8.1187,-5.9590,26.2195,20.8537
-7.8527,-9.2976,27.0122,21.6463
-7.5850,-9.1041,26.1585,20.7927
-7.4945,-8.1069,5.3049,-0.0610
-7.4073,-6.4741,11.5244,6.1585
-7.2611,-3.5785,14.0854,8.7195
-6.9495,-0.0760,31.7683,26.4024
-6.4947,-0.9940,43.2927,37.9268
-5.9260,-4.4395,59.3902,54.0244
-5.2388,-7.7622,69.1463,63.7805
-4.5385,-13.0807,74.3902,69.0244
-4.1513,-12.4467,31.9512,26.5854
-4.1876,-8.0309,-4.6341,-10.0610
-4.4453,-6.2522,-25.4878,-30.8537
-4.6719,-5.0361,-17.9878,-23.3537
-4.7616,-4.0639,-6.0366,-11.4024
-4.7357,-4.7817,8.2927,2.9878
-4.5170,-4.1953,26.0366,20.7317
-4.3381,-2.8041,14.3293,9.0244
-4.2406,0.0685,8.1707,2.8659
-4.1494,4.2692,4.1463,-1.1585
-4.0719,2.6252,1.4024,-3.9634
-3.7776,3.1960,36.3415,30.9756
-3.1744,-2.8532,59.0854,53.7195
-2.6971,-8.0918,37.1341,31.7683
-2.7298,-8.4848,-6.5854,-12.0122
-2.8740,-7.9651,-9.5732,-14.9390
-3.1360,-5.9499,-26.5244,-31.8902
-3.6790,4.7297,-62.8659,-68.2317
-4.2501,20.0229,-62.3780,-67.7439
-4.3655,27.5875,-14.7561,-20.1220
-3.8602,25.2556,46.5244,41.1585
-2.9020,1.3018,94.6341,89.2683
-1.4209,-17.1387,164.5122,159.1463
-0.2055,-18.8447,116.7683,111.4024
0.0279,-17.5435,19.8780,14.5122
-0.2494,-15.7134,-13.4756,-18.8415
-0.7319,-8.2021,-40.9146,-46.2805
-1.9301,13.5583,-144.5122,-149.8780
-3.5694,33.0570,-178.1707,-183.5366
-4.6840,45.4705,-114.5122,-119.8780
-4.9082,39.6977,-25.7317,-31.1585
-4.4604,6.8581,38.9634,33.5976
-3.5674,-26.2518,102.9878,97.6220
-2.7719,-25.5843,88.7195,83.3537
-2.7866,-19.4283,-3.2317,-8.6585
-3.6181,-19.3708,-82.1341,-87.5610
-4.7306,-11.6573,-94.8780,-100.2439
-5.9118,7.1962,-122.1341,-127.5000
-7.0489,19.9642,-120.3049,-125.6707
-7.5033,27.8575,-46.0976,-51.4634
-7.1195,20.3287,34.3902,29.0854
-6.3537,0.9521,68.9634,63.6585
-5.5894,-12.2895,71.7683,66.4024
-5.1596,-18.0849,40.0000,34.6341
-5.0556,-17.5403,13.7805,8.4146
-5.3074,-17.4606,-26.5244,-31.9512
-5.9169,-16.6481,-54.0854,-59.5122
-6.5753,-11.1617,-57.3780,-62.7439
-7.3550,-1.3054,-80.0610,-85.4268
-8.1908,11.5681,-93.6585,-99.0244
-8.5439,15.4496,-31.7683,-37.1341
-8.2641,9.0860,27.7439,22.4390
-7.6886,2.6374,48.4756,43.1098
-6.9403,-17.0998,81.8902,76.5244
-6.0814,-24.6207,88.3537,82.9878
-5.7591,-19.5275,33.6585,28.2927
-5.8112,-13.6380,-1.8902,-7.3171
-6.0321,-13.9316,-16.6463,-22.0732
-6.2887,-7.4554,-19.2683,-24.6341
-6.6365,6.1497,-42.5610,-47.9268
-7.0219,16.2931,-47.8659,-53.2317
-6.8637,21.5578,13.6585,8.3537
-6.1917,9.2170,60.8537,55.5488
-5.2188,-7.7337,96.2195,90.9146
-4.2006,-24.5130,108.9024,103.5366
-3.4806,-24.2933,71.4634,66.0976
-3.3568,-21.5693,18.1707,12.8049
-3.5278,-11.8456,-11.6463,-17.0732
-3.7196,-6.2941,-9.8780,-15.3049
-3.8950,-0.9093,-19.0244,-24.3902
-4.2068,5.7780,-41.8293,-47.1951
-4.6179,11.1423,-52.0122,-57.3780
-4.9462,10.5825,-39.5122,-44.8780
-4.8936,6.3628,6.5244,1.2195
-4.5716,-6.0409,28.9634,23.6585
-4.2775,-12.5828,31.4024,26.0976
-4.0561,-12.0260,28.5976,23.2927
-3.8826,-10.3551,20.6098,15.3049
-3.6978,-10.3036,26.4634,21.1585
-3.4023,-6.3067,36.1585,30.8537
-3.0458,0.7032,37.9878,32.6829
-2.5576,1.7955,49.3293,44.0244
-1.9823,-0.2397,56.3415,51.0366
-1.1356,2.5971,92.5000,87.1951
0.0513,1.6912,125.4268,120.1220
1.6469,-0.9824,175.8537,170.5488
3.8307,1.3327,232.5000,227.1951
6.4465,7.7957,269.7561,264.4512
9.2918,11.5198,289.0244,283.7195
12.1684,18.2916,274.8780,269.5732
14.0905,11.0924,157.8659,152.5610
15.1235,12.2257,93.2317,87.9268
16.1009,18.1361,105.6098,100.3049
17.3245,17.2649,128.8415,123.5366
18.6716,17.0508,134.6341,129.3293
19.8026,21.5901,102.1341,96.8293
20.4291,23.3264,50.0610,44.7561
20.9348,20.8166,50.3049,44.9390
21.3181,18.3485,33.3537,27.9878
21.4330,18.6091,9.8780,4.5732
21.4803,19.6673,6.5854,1.2805
21.4752,23.1151,-3.9024,-9.2683
21.3775,20.7784,-9.0854,-14.5122
21.3746,21.8223,2.7439,-2.6220
21.4656,20.3579,11.5244,6.1585
21.6590,18.7743,22.6829,17.3780
21.8645,18.1552,22.0122,16.7073
21.9865,20.4996,10.6707,5.3659
22.0068,22.6718,1.4024,-3.9024
22.0676,21.8424,9.9390,4.6341
22.2281,24.3441,15.4268,10.1220
22.4042,20.3405,19.1463,13.8415
22.6660,19.1760,28.4146,23.1098
22.8939,18.8482,23.1707,17.8659
22.9284,20.1717,-6.7683,-12.1341
22.6052,19.6109,-37.2561,-42.6220
21.8991,23.9755,-85.1829,-90.5488
20.6615,20.6305,-136.0976,-141.4634
18.9633,20.1653,-189.3293,-194.6951
16.1946,18.3539,-310.7317,-316.1585
12.1889,13.2228,-430.4268,-435.8537
7.3366,10.9218,-493.8415,-499.2683
3.1653,8.9222,-376.4024,-381.8293
1.0535,0.5045,-164.6341,-170.0610
0.0328,1.2536,-95.5488,-100.9146
-1.0848,-0.9677,-115.1829,-108.8415
-2.0897,-2.6735,-98.2927,-115.6098
-3.2102,-2.6928,-113.4756,-118.9024
-4.1389,-3.0457,-84.4512,-89.8780
-4.8259,-4.5436,-68.0488,-73.4146
-5.5418,-6.0439,-70.7317,-76.0976
-6.1776,-6.5910,-60.7927,-66.2195
-6.7153,-6.7373,-48.5366,-53.9634
-6.8833,-7.6278,-5.4268,-10.8537
-6.9327,-7.5406,-7.5000,-12.9268
-6.9899,-5.0345,0.9146,-4.4512
-6.5847,-6.1927,49.6341,44.2683
-5.9447,-7.3898,66.9512,61.6463
-5.3155,-5.4454,61.5244,56.2195
-4.6498,-4.8402,69.8171,64.5122
-3.8444,-4.1546,83.9634,78.6585
-2.8749,-2.2493,100.3049,95.0000
-1.7921,-2.6588,111.0366,105.7317
-0.7178,-3.9616,107.2561,101.9512
0.3138,2.0197,102.6220,97.2561
1.4082,2.9547,109.1463,103.7805
2.3809,4.3302,87.6220,82.2561
2.8995,4.1120,35.4878,30.1829
3.0456,3.2339,11.7073,6.4024
3.3483,1.3723,38.7195,33.4146
4.0221,2.6438,79.2683,73.9634
4.8803,4.9603,84.6341,79.2683
5.5683,8.9610,64.0244,58.6585
6.1203,6.3993,50.6098,45.3049
6.6354,7.8184,54.6951,49.3902
7.1358,6.6217,44.8780,39.5732
7.3848,5.5430,18.9634,13.6585
7.4252,5.7015,1.6463,-3.6585
7.4300,8.3549,2.4390,-2.9268
7.5507,9.6226,14.6951,9.3902
7.8898,8.4861,39.2073,33.9024
8.4891,9.0930,68.3537,63.0488
9.3492,7.9842,89.8171,84.5122
10.2265,10.2319,87.6829,82.3780
10.9390,13.2122,61.3415,56.0366
11.2149,10.1208,16.6463,11.2805
11.2765,8.3604,8.5366,3.1707
11.5806,9.4356,42.6829,37.3171
12.3549,10.9471,90.7927,85.4878
13.3649,12.7781,103.4756,98.1707
14.3378,13.5144,95.9146,90.6098
15.3146,15.6296,99.1463,93.8415
16.3420,18.7954,102.5000,97.1951
17.2010,15.8735,75.6707,70.3659
17.6851,16.1133,40.7927,35.4878
17.8905,16.5273,15.7927,10.4878
17.8400,17.0707,-11.0366,-16.4634
17.4696,17.4101,-45.3049,-50.7317
16.8700,16.6193,-62.2561,-67.6829
16.2065,16.9880,-66.7683,-72.1951
15.5471,15.1259,-64.7561,-70.1829
14.9182,16.1075,-64.3902,-69.7561
14.1313,15.4464,-82.6220,-88.0488
13.1869,14.5315,-100.0000,-105.4268
11.8332,13.3235,-152.3171,-157.7439
10.0389,6.8881,-184.9390,-190.3659
8.1619,5.8188,-185.1220,-190.5488
6.3063,4.1547,-182.8659,-188.2927
4.6423,2.3662,-154.9390,-160.3659
3.3670,3.0919,-118.7805,-124.2073
2.2718,4.4490,-107.8659,-113.2927
1.2767,1.4554,-97.6220,-103.0488
0.4350,0.1835,-79.0854,-84.5122
-0.2867,1.3274,-70.6098,-76.0366
-1.0193,-0.9161,-75.7927,-81.2195
-1.8955,-1.6720,-93.0488,-98.4756
-3.1622,-3.2664,-139.9390,-145.3659
-4.9321,-3.8429,-188.9634,-194.3902
-7.0986,-8.7657,-223.4146,-228.8415
-9.1913,-8.8819,-196.2805,-201.7073
-10.5556,-10.8537,-113.7805,-119.2073
-11.1160,-9.2933,-38.9024,-44.3293
-11.2712,-7.9861,-14.6951,-20.1220
-11.5059,-10.5915,-29.5732,-34.9390
-11.8316,-9.4873,-35.1829,-40.5488
-12.3826,-14.0037,-66.1585,-71.5244
-13.2662,-16.1363,-90.8537,-96.2805
-14.2475,-14.7908,-95.9146,-101.3415
-15.1704,-14.1499,-88.4146,-93.8415
-15.9056,-15.1193,-66.0976,-71.5244
-16.3224,-12.6711,-33.2927,-38.7195
-16.3564,-13.3314,3.2317,-2.0732
-16.1036,-14.1499,28.3537,23.0488
-15.8078,-15.8716,25.5488,20.2439
-15.7040,-17.2104,5.9756,0.6707
-15.7048,-16.5319,0.8537,-4.4512
-15.6785,-15.8957,3.7195,-1.5854
-15.7041,-14.5562,-4.8171,-10.1829
-15.7888,-15.1026,-9.6341,-15.0000
-15.8138,-14.5444,0.3659,-4.9390
-15.6468,-13.7699,20.7927,15.4878
-15.3175,-14.3579,33.7195,28.4146
-14.9232,-15.4769,41.5854,36.2805
-14.3927,-14.3486,57.4390,52.1341
-13.7291,-14.5443,68.4756,63.1707
-13.0198,-12.1543,74.5122,69.2073
-12.1224,-11.3281,95.3049,90.0000
-11.0446,-11.2416,114.2073,108.9024
-9.7511,-9.5498,137.0732,131.7683
-8.4332,-8.1581,123.8415,118.5366
-7.4300,-8.6330,92.0732,86.7683
-6.9697,-7.3047,26.4634,21.1585
-7.0286,-6.4441,-9.0854,-14.4512
-6.8390,-6.5894,29.6951,24.3902
-6.2335,-5.7325,68.4756,63.1707
-5.4017,-4.3647,87.0122,81.7073
-4.5092,-4.1456,91.2195,85.9146
-3.5551,-4.4583,100.6098,95.3049
-2.5193,-2.1938,104.6341,99.3293
-1.5511,-0.8454,95.9146,90.6098
-0.6869,-1.8720,86.2805,80.9756
0.1822,0.4851,90.3659,85.0610
1.1880,1.1977,106.0366,100.7317
2.1811,2.0229,95.5488,90.2439
2.9521,3.7172,69.0854,63.7805
3.6659,4.2099,72.9268,67.6220
4.5242,2.9062,87.2561,81.9512
5.4737,5.0585,97.5000,92.1951
6.4049,6.6308,94.4512,89.1463
7.2115,6.0345,83.4146,78.1098
7.9944,6.7850,82.7439,77.4390
8.7555,10.5165,70.4878,65.1829
9.2267,6.5408,38.7195,33.4146
9.6483,9.3464,38.7805,33.4756
10.0732,9.9213,35.0610,29.7561
10.3532,10.3451,23.1098,17.8049
10.5159,10.4250,17.5000,12.1951
10.6147,9.2697,13.4146,8.1098
10.6634,10.3178,12.1951,6.8902
10.7734,10.1789,16.4024,11.0976
10.8815,10.9828,8.6585,3.3537
10.8515,10.2066,-4.5732,-10.0000
10.7376,9.6993,-10.7317,-16.1585
10.5547,9.6051,-15.0610,-20.4878
10.3577,9.6929,-15.6707,-21.0976
10.1098,9.5289,-22.9878,-28.4146
9.7889,9.6417,-30.9146,-36.3415
9.4295,10.3311,-34.8780,-40.3049
9.1450,9.8415,-22.2561,-27.6829
9.0178,9.3649,-6.9512,-12.3780
8.9798,8.9201,0.6098,-4.7561
8.9184,7.1618,-5.2439,-10.6707
8.7673,7.2956,-12.7439,-18.1707
8.5912,7.5720,-14.9390,-20.3659
8.3923,7.7440,-19.2683,-24.6951
8.1313,10.2028,-30.2439,-35.6707
7.7566,8.4154,-40.1829,-45.6098
7.4961,9.1869,-21.6463,-27.0732
7.2547,7.3287,-26.2805,-31.7073
7.0405,6.3515,-14.6951,-20.1220
6.9599,6.6347,-3.9634,-9.3902
6.9126,7.1190,-2.4390,-7.8659
6.8681,7.0721,-5.0610,-10.4878
6.8130,7.1406,-5.7927,-11.2195
6.7187,6.3521,-14.5732,-20.0000
6.4949,5.0077,-23.5366,-28.9634
6.2903,4.8882,-17.2561,-22.6829
6.1153,6.0559,-17.9878,-23.4146
5.8337,5.7261,-30.4268,-35.8537
5.5222,5.9598,-30.7317,-36.1585
5.2392,5.7086,-29.2683,-34.6951
4.9529,4.5305,-27.1951,-32.6220
4.6704,4.5832,-31.1585,-36.5854
4.2537,2.8691,-44.5122,-49.9390
3.7263,3.2910,-55.2439,-60.6707
3.1067,2.8010,-62.4390,-67.8659
2.5188,2.2013,-56.9512,-62.3780
1.8625,2.8207,-67.5610,-72.9878
1.1108,1.4500,-76.4634,-81.8902
0.1942,-0.1554,-95.3659,-100.7927
-0.8145,-1.6667,-95.4878,-100.9146
-1.8368,-3.4391,-100.7317,-106.1585
-2.6933,-2.9159,-74.0854,-79.5122
-3.3635,-2.9444,-58.5976,-64.0244
-3.8995,-4.0582,-46.6463,-52.0732
-4.4454,-3.8366,-50.5488,-55.9756
-5.0865,-4.9527,-59.6951,-65.1220
-5.8557,-6.4036,-72.4390,-77.8659
-6.7239,-7.0372,-78.5366,-83.9634
-7.5968,-7.1233,-79.4512,-84.8780
-8.4193,-8.0545,-73.1098,-78.5366
-9.0568,-8.2507,-52.7439,-58.1098
-9.5125,-9.4769,-37.5000,-42.8659
-9.8235,-10.9745,-22.9878,-28.3537
-10.0287,-10.1606,-14.2073,-19.5732
-10.1940,-10.8053,-13.3537,-18.7195
-10.4174,-11.2936,-20.0000,-25.3659
-10.7689,-10.0080,-33.6585,-39.0244
-11.1313,-9.9151,-31.2805,-36.6463
-11.4110,-10.9558,-23.4146,-28.7805
-11.5961,-11.5561,-12.2561,-17.6220
-11.6518,-12.8814,-1.7073,-7.0732
-11.6388,-14.3727,4.5732,-0.7317
-11.6774,-13.6025,-2.6220,-7.9878
-11.8863,-11.8406,-23.8415,-29.2073
-12.2385,-10.3886,-36.4024,-41.7683
-12.4575,-11.3018,-16.5244,-21.8902
-12.4380,-11.2126,6.9512,1.6463
-12.2986,-13.9852,16.6463,11.3415
-12.1235,-14.6642,18.5976,13.2927
-11.9921,-12.7938,16.4024,11.0976
-11.7014,-9.7960,34.0854,28.7805
-11.2530,-8.0226,44.3902,39.0854
-10.7972,-11.8092,43.7195,38.4146
-10.3187,-14.2594,49.8780,44.5732
-9.8712,-12.1284,42.8659,37.5610
-9.6515,-11.6290,16.2195,10.9146
-9.5565,-10.2013,4.5122,-0.7927
-9.5345,-9.0609,-4.8171,-10.1829
-9.6717,-8.2233,-21.2195,-26.5854
-9.8908,-9.9553,-25.7927,-31.1585
-9.9806,-10.7431,-10.3049,-15.6707
-9.9291,-9.7531,2.1341,-3.1707
-9.9556,-11.6678,-10.8537,-16.2195
-10.0281,-9.7252,-10.6098,-15.9756
-9.8867,-11.7677,16.5854,11.2805
-9.4985,-11.3412,39.1463,33.8415
-9.0350,-11.0833,41.3415,36.0366
-8.6416,-9.9616,32.0122,26.7073
-8.4098,-9.5966,14.0854,8.7805
-8.2993,-8.3457,6.7073,1.4024
-8.1525,-7.5255,13.4146,8.1098
-7.9380,-7.2006,18.3537,13.0488
-7.6300,-7.9027,30.1829,24.8780
-7.1565,-8.5941,42.8049,37.5000
-6.7928,-9.0838,25.4878,20.1829
-6.5979,-8.2780,14.8780,9.5732
-6.4885,-6.8820,6.9512,1.6463
-6.4704,-6.3349,1.5854,-3.7195
-6.4784,-5.3188,3.1098,-2.1951
-6.3724,-6.2653,18.4146,13.1098
-6.1967,-7.2087,17.6829,12.3780
-6.0803,-8.4291,13.0488,7.7439
-5.9804,-7.9376,9.9390,4.6341
-5.9457,-6.9486,2.4390,-2.8659
-6.0160,-7.1748,-4.7561,-10.1220
-6.1370,-6.8262,-6.4634,-11.8293
-6.2786,-6.8017,-7.8659,-13.2317
-6.4497,-7.4548,-10.5488,-15.9146
